surface,query,pv,u_ds,p_ds,s_query,s_rank,sim,via,加入具体的人(家人/年龄/我),加入数值/病程,要判断(严重吗/能…吗/需要…吗),要去处/费用,用药组合/时间/剂量,省略主语/给图,变短为裸词,方向反转:搜索要图→助手给图
assistant_top1k,痒,673.0,U02,0,痒,8746,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖高忌什么食物,651.0,U08,0,血糖高忌口10大食物,5748,0.8695582747459412,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖高忌什么食物,651.0,U08,0,血糖高的症状表现有哪些,5864,,entity:血糖高,False,False,False,False,False,False,False,False
assistant_top1k,hpv是什么东西,649.0,U04,0,hpv是什么东西,17,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,试管男孩多少钱,642.0,U03,0,试管婴儿费用大概要多少钱,6941,0.8446363806724548,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖正常值,630.0,U03,0,血糖正常值,5677,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖正常值,630.0,U03,0,血糖正常值范围 最新标准2025,8,,entity:血糖,False,False,False,False,False,False,False,False
assistant_top1k,有癫痫病的人不能吃哪些东西,621.0,U08,0,癫痫病的症状和表现有哪些,6994,,entity:癫痫病,False,False,False,False,False,False,False,False
assistant_top1k,尿多是什么原因男性,562.0,U04,0,尿多是什么原因男性,7301,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,私密有白斑是怎么回事,540.0,U07,1,阴症白斑是什么原因导致的,7053,0.7551423907279968,nn,False,False,False,False,False,False,False,False
assistant_top1k,神经病,524.0,U02,0,神经病,8569,0.9999998807907104,nn,False,False,False,False,False,False,False,False
assistant_top1k,阳光型抑郁症有多可怕,522.0,U04,0,抑郁症的症状有哪些表现,76,,entity:抑郁症,False,False,False,False,False,False,False,False
assistant_top1k,独阴穴,504.0,U02,0,会阴穴,3441,0.764172375202179,nn,False,False,False,False,False,False,False,False
assistant_top1k,痛风的快速止痛的方法,488.0,U06,0,痛风发作期怎么快速止痛消肿,8180,0.8489430546760559,nn,False,False,False,False,False,False,False,False
assistant_top1k,痛风的快速止痛的方法,488.0,U06,0,痛风吃什么药最好最快断根,379,,entity:痛风,False,False,False,False,False,False,False,False
assistant_top1k,脑梗前的预兆,435.0,U04,0,脑梗的前兆有哪些症状,1257,0.9320986270904541,nn,False,False,False,False,False,False,False,False
assistant_top1k,脑梗前的预兆,435.0,U04,0,脑梗的症状都有哪些前期症状,177,,entity:脑梗,False,False,False,False,False,False,False,False
assistant_top1k,手术费用大概需要多少,431.0,U03,0,做人流手术需要多少钱费用,9778,0.8115647435188293,nn,False,False,False,False,False,False,False,False
assistant_top1k,白班和白癜风是一种病吗,430.0,U04,0,白癜风是什么引起的原因,2056,,entity:白癜风,False,False,False,False,False,False,False,False
assistant_top1k,人体五脏六腑图,428.0,U09,0,人体内五脏六腑结构图,161,0.9008200764656067,nn,False,False,False,False,False,False,False,False
assistant_top1k,心率正常范围,396.0,U03,0,心率正常范围是多少,57,0.9487264752388,nn,False,False,False,False,False,False,False,False
assistant_top1k,心率正常范围,396.0,U03,0,心率正常值范围是多少,731,,entity:心率,False,False,False,False,False,False,False,False
assistant_top1k,冠心病最怕什么刺激,389.0,U04,0,冠心病的症状表现有哪些,193,,entity:冠心病,False,False,False,False,False,False,False,False
assistant_top1k,母乳喂养,386.0,U02,0,母乳喂养,8604,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,诊断冠心病的三个指标,386.0,U08,0,冠心病的症状表现有哪些,193,,entity:冠心病,False,False,False,False,False,False,False,False
assistant_top1k,肺结节吃什么消结节最快最好,379.0,U07,0,肺结节吃什么消结节最快最好,550,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,肺结节吃什么消结节最快最好,379.0,U07,0,肺结节是什么病情况严重吗,1156,,entity:肺结节,False,False,False,False,False,False,False,False
assistant_top1k,放屁,371.0,U02,0,放屁,6375,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,血压多少为正常,361.0,U03,0,正常的血压多少才是正常,417,0.9241422414779663,nn,False,False,False,False,False,False,False,False
assistant_top1k,血压多少为正常,361.0,U03,0,血压正常值是多少范围,5,,entity:血压,False,False,False,False,False,False,False,False
assistant_top1k,抑郁症有哪些症状,357.0,U04,0,抑郁症的症状有哪些表现,76,0.9601688981056213,nn,False,False,False,False,False,False,False,False
assistant_top1k,抑郁症有哪些症状,357.0,U04,0,抑郁症的症状有哪些表现,76,,entity:抑郁症,False,False,False,False,False,False,False,False
assistant_top1k,尿酸高的原因,356.0,U04,0,尿酸高是什么引起的原因,780,0.9243991374969482,nn,False,False,False,False,False,False,False,False
assistant_top1k,尿酸高的原因,356.0,U04,0,尿酸高的症状,54,,entity:尿酸高,False,False,False,False,False,False,False,False
assistant_top1k,bmi是指什么,351.0,U04,0,bmi是指什么,56,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,bmi是指什么,351.0,U04,0,bmi是什么意思,4686,,entity:bmi,False,False,False,False,False,False,False,False
assistant_top1k,牙疼最快止疼法,350.0,U06,0,牙疼怎么止疼最快,46,0.8737636804580688,nn,False,False,False,False,False,False,False,False
assistant_top1k,牙疼最快止疼法,350.0,U06,0,牙疼吃什么药最好效果最快,1889,,entity:牙疼,False,False,False,False,False,False,False,False
assistant_top1k,人体器官结构图,348.0,U09,0,人体结构器官位置图,48,0.9315499663352966,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺的主要症状,348.0,U04,0,甲状腺的主要症状,1433,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,尿酸高的症状,338.0,U04,0,尿酸高的症状,54,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,包皮开裂,336.0,U02,0,包皮过长,8847,0.7676610350608826,nn,False,False,False,False,False,False,False,False
assistant_top1k,带状疱疹,336.0,U02,0,带状疱疹,263,1.0000005960464478,nn,False,False,False,False,False,False,False,False
assistant_top1k,带状疱疹,336.0,U02,0,带状疱疹的症状表现及治疗方法,132,,entity:带状疱疹,False,False,False,False,False,False,True,False
assistant_top1k,口臭怎么解决,327.0,U06,0,嘴巴有异味口臭怎么解决,6659,0.8529903292655945,nn,False,False,False,False,False,False,False,False
assistant_top1k,口臭怎么解决,327.0,U06,0,"口臭是什么原因引起的,怎样去除",134,,entity:口臭,False,False,False,False,False,False,False,False
assistant_top1k,口腔溃疡,325.0,U02,0,口腔溃疡,1058,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,口腔溃疡,325.0,U02,0,口腔溃疡怎么治最快有效,154,,entity:口腔溃疡,False,False,False,False,False,False,True,False
assistant_top1k,糖尿病,324.0,U02,0,糖尿病,377,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,糖尿病,324.0,U02,0,糖尿病的症状有哪些表现,152,,entity:糖尿病,False,False,False,False,False,False,True,False
assistant_top1k,小便时尿出褐红色是怎么回事男性,322.0,U07,1,小便时尿出褐红色是怎么回事男性,2383,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,治疗早泄大概花多少钱,321.0,U03,0,包皮过长手术大概多少钱,2251,0.7658422589302063,nn,False,False,False,False,False,False,False,False
assistant_top1k,牙龈肿胀鼓包,321.0,U04,0,牙龈肿胀鼓包,5197,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,牙龈肿胀鼓包,321.0,U04,0,牙龈肿胀鼓包是什么原因,511,,entity:牙龈肿胀鼓包,False,False,False,False,False,False,False,False
assistant_top1k,耳石症,317.0,U02,0,耳石症,720,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,耳石症,317.0,U02,0,耳石症的症状有哪些表现,69,,entity:耳石症,False,False,False,False,False,False,True,False
assistant_top1k,外阴白班,314.0,U02,0,外阴白斑,3377,0.7591040730476379,nn,False,False,False,False,False,False,False,False
assistant_top1k,肺癌早期症状,312.0,U04,0,肺癌的早期症状及表现,145,0.9620711803436279,nn,False,False,False,False,False,False,False,False
assistant_top1k,肺癌早期症状,312.0,U04,0,"肺癌会传染吗,对身边的人有影响吗",1668,,entity:肺癌,False,False,False,False,False,False,False,False
assistant_top1k,肚子变大,311.0,U13,0,嗯哈肚子胀大了,1647,0.7673088908195496,nn,False,False,False,False,False,False,True,False
assistant_top1k,牙龈肿痛怎么消炎最快最有效,310.0,U07,0,牙龈肿痛怎么消炎最快最有效,24,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,牙龈肿痛怎么消炎最快最有效,310.0,U07,0,牙龈肿痛吃什么药快速消肿止痛,1242,,entity:牙龈肿痛,False,False,False,False,False,False,False,False
assistant_top1k,孕,304.0,U13,0,怀孕,1110,0.8903391361236572,nn,False,False,False,False,False,False,False,False
assistant_top1k,抑郁症风险自测,301.0,U01,0,抑郁症测试题,5349,0.7569646835327148,nn,False,False,False,False,False,False,False,False
assistant_top1k,抑郁症风险自测,301.0,U01,0,抑郁症的症状有哪些表现,76,,entity:抑郁症,False,False,False,False,False,False,False,False
assistant_top1k,牙疼怎么止疼,300.0,U07,0,牙疼怎么止疼最快,46,0.8987403512001038,nn,False,False,False,False,False,False,False,False
assistant_top1k,牙疼怎么止疼,300.0,U07,0,牙疼吃什么药最好效果最快,1889,,entity:牙疼,False,False,False,False,False,False,False,False
assistant_top1k,癫闲病能彻底治疗吗,300.0,U04,0,癫痫病怎么才能彻底治好,5858,0.7636852264404297,nn,False,False,True,False,False,False,False,False
assistant_top1k,甲亢症状有哪些,295.0,U04,0,甲亢的症状表现有哪些,4096,0.9619991779327393,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲亢症状有哪些,295.0,U04,0,甲亢的症状表现有哪些,4096,,entity:甲亢,False,False,False,False,False,False,False,False
assistant_top1k,荨麻疹的发病原因,295.0,U04,0,荨麻疹是什么原因引起的,3483,0.8604400753974915,nn,False,False,False,False,False,False,False,False
assistant_top1k,荨麻疹的发病原因,295.0,U04,0,"荨麻疹是什么原因引起的,怎么根治",103,,entity:荨麻疹,False,False,False,False,False,False,False,False
assistant_top1k,艾滋病皮疹图片,293.0,U09,0,艾滋病皮肤症状图片,1590,0.8743293881416321,nn,False,False,False,False,False,False,False,False
assistant_top1k,艾滋病皮疹图片,293.0,U09,0,艾滋病图片感染图片,8091,,entity:艾滋病,False,False,False,False,False,False,False,False
assistant_top1k,胃癌早期症状,290.0,U04,0,胃癌早期有什么症状,2848,0.9546695351600647,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺结节,288.0,U02,0,甲状腺结节,1030,0.9999998211860657,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺结节,288.0,U02,0,甲状腺结节是什么原因造成的,4802,,entity:甲状腺结节,False,False,False,False,False,False,False,False
assistant_top1k,艾滋病初期症状,288.0,U04,0,艾滋病初期症状,655,1.0000004768371582,nn,False,False,False,False,False,False,False,False
assistant_top1k,扁平疣的图片,283.0,U09,0,扁平疣的症状和图片,306,0.8539127707481384,nn,False,False,False,False,False,False,False,False
assistant_top1k,扁平疣的图片,283.0,U09,0,扁平疣的症状和图片,306,,entity:扁平疣,False,False,False,False,False,False,False,False
assistant_top1k,怀孕的最初征兆,282.0,U04,0,怀孕的最初征兆,213,0.999999463558197,nn,False,False,False,False,False,False,False,False
assistant_top1k,怀孕的最初征兆,282.0,U04,0,怀孕的最初征兆表现,3976,,entity:怀孕的最初征兆,False,False,False,False,False,False,False,False
assistant_top1k,半夜醒来口干舌燥总想喝水，这时喝水会伤身体吗？,281.0,U07,1,口干舌燥是什么病的预兆和症状,2687,,entity:口干舌燥,False,False,False,False,False,False,False,False
assistant_top1k,乙肝患者可以吃茄子吗,279.0,U05,0,乙肝是什么病,1376,,entity:乙肝,False,False,True,False,False,False,False,False
assistant_top1k,腰椎间盘突出,275.0,U02,0,腰椎间盘突出,2746,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,腰椎间盘突出,275.0,U02,0,腰椎间盘突出症状表现有哪些,2586,,entity:腰椎间盘突出,False,False,False,False,False,False,False,False
assistant_top1k,荨麻疹症状图片,272.0,U09,0,荨麻疹症状图片,9953,0.9999995827674866,nn,False,False,False,False,False,False,False,False
assistant_top1k,荨麻疹症状图片,272.0,U09,0,"荨麻疹是什么原因引起的,怎么根治",103,,entity:荨麻疹,False,False,False,False,False,False,False,False
assistant_top1k,血压多少才正常,271.0,U03,0,血压多少才算正常,3100,0.9644486904144287,nn,False,False,False,False,False,False,False,False
assistant_top1k,血压多少才正常,271.0,U03,0,血压正常值是多少范围,5,,entity:血压,False,False,False,False,False,False,False,False
assistant_top1k,妇科病咨询,270.0,U04,0,妇科医生免费咨询,6158,0.8247535824775696,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹症状图片,269.0,U09,0,湿疹图片和症状,438,0.9233818054199219,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹症状图片,269.0,U09,0,湿疹是什么原因造成的,259,,entity:湿疹,False,False,False,False,False,False,False,False
assistant_top1k,白癜风是什么引起的,269.0,U04,0,白癜风是什么引起的,3082,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,白癜风是什么引起的,269.0,U04,0,白癜风是什么引起的原因,2056,,entity:白癜风,False,False,False,False,False,False,False,False
assistant_top1k,血糖高吃什么最好降的快,269.0,U07,0,血糖高吃什么最好降的快,140,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖高吃什么最好降的快,269.0,U07,0,血糖高的症状表现有哪些,5864,,entity:血糖高,False,False,False,False,False,False,False,False
