domain,surface,query,pv,rank,user_rank,tier,own_run,own_code,own_intent,own_leaf,l2,u_ds,p_ds,sim,nn_query,nn_rank,nn_pv,u_nn
教育,assistant_top1k,100字,913.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.65009546,百,5897,691,
教育,assistant_top1k,600字,907.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.6108746,难忘的小学生活作文600字六年级,7425,587,
教育,assistant_top1k,真假,907.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,确认性问题解答,K12,U13,0,0.8642779,假,9816,483,U13
教育,assistant_top1k,哥哥,901.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.66203254,嫂子,8364,538,
教育,assistant_top1k,一个,900.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.99999964,一个,8002,556,
教育,assistant_top1k,读,900.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.8325604,阅读,6120,673,
教育,assistant_top1k,写一篇作文,899.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.76646733,作文,1424,2064,
教育,assistant_top1k,说,898.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,1.0000004,说,7118,605,
教育,assistant_top1k,清晰,893.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.7176394,clear,3627,966,U13
教育,assistant_top1k,作用,885.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,功效与作用查询,K12,U13,0,0.6726381,用,4143,883,
教育,assistant_top1k,解析,877.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,整理生成表格与总结,K12,U13,0,0.74843276,解,6958,615,U13
教育,assistant_top1k,50字,868.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.58546877,千字文,1971,1556,
教育,assistant_top1k,三点式,868.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,杂项查询意图识别,K12,U02,0,0.63194287,点,8780,521,
教育,assistant_top1k,这是什么字？,865.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,未知事物识别,K12,U13,0,0.58426327,这的笔顺,7409,588,
教育,assistant_top1k,加拼音,863.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,K12,U01,0,0.8303452,拼音,2876,1143,
教育,assistant_top1k,500字,862.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.70184964,500,777,3714,U13
教育,assistant_top1k,上,859.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.9999999,上,2903,1134,
教育,assistant_top1k,多选题,859.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,直接给出答案,K12,U13,0,0.62931484,multiple,8030,554,
教育,assistant_top1k,两个字,855.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,文本字数查询与控制,K12,U13,0,0.73334515,两,6875,620,U13
教育,assistant_top1k,说话,855.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,K12,U13,0,0.7898129,说,7118,605,
教育,assistant_top1k,4,848.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询数字对应信息,K12,U13,0,1.0000004,4,3607,969,
教育,assistant_top1k,整理,848.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.6284157,阅读,6120,673,
教育,assistant_top1k,但是,842.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.6802664,是,1383,2121,
教育,assistant_top1k,这个字怎么读,839.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U03,0,0.7623073,簟字怎么读,6191,668,U03
教育,assistant_top1k,嗨,838.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U11,0,0.60207236,哎,3939,915,
教育,assistant_top1k,好词,837.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,表达同意或确认,K12,U02,0,0.6585471,好,1026,2875,
教育,assistant_top1k,中,835.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.9999998,中,2354,1341,
教育,assistant_top1k,读什么,834.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U13,0,0.74461985,赁读什么,9224,504,U03
教育,assistant_top1k,简便计算,832.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,文本缩短请求,K12,U02,0,0.636954,simple,4204,873,U02
教育,assistant_top1k,年代,827.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.64235383,时,9374,498,U13
教育,assistant_top1k,大,826.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,1.0000004,大,1610,1841,
教育,assistant_top1k,仿写,819.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U13,0,0.6526401,......像......造句,6514,643,
教育,assistant_top1k,价钱,810.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询价格费用,K12,U13,0,0.74962556,price,6015,681,U13
教育,assistant_top1k,批改,806.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,继续或重新生成内容,K12,U01,0,0.8377543,批改网,4514,833,U01
教育,assistant_top1k,第三题,804.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,直接给出答案,K12,U13,0,0.73326033,三,2616,1237,
教育,assistant_top1k,三年级,792.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.74957895,三级,452,5294,U12
教育,assistant_top1k,这个谜语还有其他解释吗,791.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,K12,U11,0,0.68133116,谜语,8549,530,
教育,assistant_top1k,第一个,790.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U11,0,0.7780514,first,5383,737,U02
教育,assistant_top1k,立正,789.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询双腿张开姿势,K12,U02,0,0.74859315,正,7115,605,U13
教育,assistant_top1k,300字,787.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.6479775,唐诗三百首古诗大全300首,4009,903,
教育,assistant_top1k,地址,783.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询网站官网与邮箱登录注册入口,K12,U13,0,0.77550536,address,3601,970,U13
教育,assistant_top1k,开,783.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.9999992,开,7246,597,
教育,assistant_top1k,裳组词,780.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U08,0,1.0,裳组词,5549,720,
教育,assistant_top1k,赏析,775.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U13,0,0.630736,书法作品欣赏,4432,843,
教育,assistant_top1k,停,767.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U11,0,0.81332916,stop,8529,530,U11
教育,assistant_top1k,竖式,766.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询双腿张开姿势,K12,U02,0,0.5954331,垂,6782,625,
教育,assistant_top1k,答题,763.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,直接给出答案,K12,U13,0,0.9999998,答题,8524,531,
教育,assistant_top1k,1+1等于几？,757.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,K12,U03,0,0.6005949,1,83,12261,U13
教育,assistant_top1k,唐诗三百首,750.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U02,0,0.99999934,唐诗三百首,1443,2032,
教育,assistant_top1k,四年级,750.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.76492697,英语四级,7891,561,U02
教育,assistant_top1k,用脱式计算,748.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,K12,U13,0,0.82366425,脱式计算什么意思,4903,785,U04
教育,assistant_top1k,教师节手抄报,747.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,家长感谢老师话术查询,K12,U09,0,0.74984527,建党节手抄报,7583,578,U09
教育,assistant_top1k,了,746.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,1.0000008,了,2532,1265,
教育,assistant_top1k,什么数字,746.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U13,0,0.66962093,数,9331,500,U13
教育,assistant_top1k,四个字,744.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,文本字数查询与控制,K12,U13,0,0.7670679,四字成语,5050,770,
教育,assistant_top1k,内容,743.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,整理生成表格与总结,K12,U13,0,0.65841836,content,3018,1102,
教育,assistant_top1k,红星照耀中国手抄报,738.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,生成与修改作文类文本,K12,U09,0,0.64014304,建党节手抄报,7583,578,U09
教育,assistant_top1k,出处,735.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,K12,U13,0,0.65523344,出,4891,786,U13
教育,assistant_top1k,这个怎么读？,735.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U13,0,0.7135029,赟怎么读,1330,2212,U03
教育,assistant_top1k,你妈,727.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.6227353,you,6135,672,U13
教育,assistant_top1k,画,725.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.99999994,画,3649,962,
教育,assistant_top1k,节哀与节哀顺变不能乱用,718.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,传统文化与收藏信息查询及古风内容生成,K12,U04,0,0.8087612,节哀顺变是什么意思,3181,1059,U04
教育,assistant_top1k,这篇作文多少字？,716.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.6277092,作文,1424,2064,
教育,assistant_top1k,有错别字吗,715.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,文本字数查询与控制,K12,U13,0,0.60728353,有的笔顺,9484,495,
教育,assistant_top1k,闭嘴,714.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,K12,U11,0,0.59758174,说,7118,605,
教育,assistant_top1k,理想中的学校是啥样？,712.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,K12,U04,0,0.49775738,初中毕业考不上高中如何选择学校,8427,535,
教育,assistant_top1k,红岩读后感600字,705.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.54638374,四渡赤水观后感300字左右,2041,1506,
教育,assistant_top1k,就,703.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,1.0,就,5045,771,
教育,assistant_top1k,颜色,701.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.8815188,色,1090,2701,
教育,assistant_top1k,念什么,699.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U13,0,0.6768865,什么的拼音,5746,705,
教育,assistant_top1k,多少字,696.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,文本字数查询与控制,K12,U11,0,0.6376024,大写的壹贰叁到十整,2472,1285,
教育,assistant_top1k,勒组词,691.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U08,0,0.76941425,勒,8863,518,U02
教育,assistant_top1k,朗读,687.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,K12,U01,0,0.6994395,阅读,6120,673,
教育,assistant_top1k,再写一篇,686.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,K12,U11,0,0.71489555,再接再厉,6117,673,U02
教育,assistant_top1k,把字数精简到50字以内,685.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,文本字数查询与控制,K12,U11,0,0.5813545,分两段打三个数字,3909,919,
教育,assistant_top1k,这题选什么？,680.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U09,0,0.5629392,什,9889,480,
教育,assistant_top1k,200字,679.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U13,0,0.59195983,千字文,1971,1556,
教育,assistant_top1k,光脚,678.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询双腿张开姿势,K12,U02,0,0.7244064,脚,4126,885,
教育,assistant_top1k,谁,678.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,人物身份查询,K12,U13,0,1.0,谁,5866,693,
教育,assistant_top1k,更多,676.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,K12,U11,0,0.85183454,更,6419,650,U13
教育,assistant_top1k,用竖式计算,672.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,直接给出答案,K12,U13,0,0.63300455,平方怎么算,6349,655,U06
教育,assistant_top1k,开学最暖心八个字,671.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,家长感谢老师话术查询,K12,U10,0,0.5438221,幼儿园毕业对老师的感恩寄语,7261,596,
教育,assistant_top1k,成语,668.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U02,0,1.0000006,成语,8163,547,
教育,assistant_top1k,中学施发型令：不合格不让进校门,662.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,K12,U05,0,0.5361269,中考,1193,2445,U02
教育,assistant_top1k,退出,661.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询退款与扣费申诉方法,K12,U11,0,0.72924525,出,4891,786,U13
教育,assistant_top1k,评分,657.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,整理生成表格与总结,K12,U13,0,0.7216371,review,3325,1028,U13
教育,assistant_top1k,名人名言,654.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,短句文案查询,K12,U08,0,0.5583749,励志的句子经典语句,2440,1300,U08
教育,assistant_top1k,小学毕业感谢老师,653.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,家长感谢老师话术查询,K12,U08,0,0.8969947,小学毕业感谢老师的付出感言,4110,887,U10
教育,assistant_top1k,这句诗出自哪里,653.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询所在位置与归属地,K12,U13,0,0.5276238,古诗,2476,1284,
教育,assistant_top1k,二十字作文,652.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U10,0,0.6916374,作文,1424,2064,
教育,assistant_top1k,西安丁准高三封闭冲刺班收费,650.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,K12,U03,0,0.5530011,陕西高考分数线,3628,965,
教育,assistant_top1k,不要用方程,637.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,去除图片文字与图标,K12,U11,0,0.49165702,别董大,4538,829,
教育,assistant_top1k,老师,637.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.6700396,中国教师网,9768,485,
教育,assistant_top1k,五年级,636.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.7098995,五年级下册语文,3746,945,U02
教育,assistant_top1k,第四题,636.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,直接给出答案,K12,U13,0,0.7474557,四,7312,593,U13
教育,assistant_top1k,去裙,634.0,,,user,ai04,TOOL_PANEL_SINGLE_STEP_COMMAND,工具面板单步操作指令,图片目标物去除查询,K12,U13,0,0.59886754,去,3536,981,
教育,assistant_top1k,出师表,633.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询地名及地理信息,K12,U02,0,0.99999946,出师表,836,3445,U02
教育,assistant_top1k,总结全文和概括全文的意思一样吗,633.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,整理生成表格与总结,K12,U04,0,0.4839578,word是什么意思,2983,1112,
教育,assistant_top1k,睡觉,633.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U02,0,0.8661009,睡,6526,643,U13
教育,assistant_top1k,浩组词,632.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,K12,U08,0,1.0000001,浩组词,3597,971,
教育,assistant_top1k,看看,632.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,K12,U13,0,0.8817941,看,4870,788,
教育,assistant_top1k,只要算式,627.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,K12,U11,0,0.59418494,only,7677,573,
教育,assistant_top1k,7,624.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询数字对应信息,K12,U13,0,0.99999946,7,2048,1499,
教育,assistant_top1k,150字左右,621.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U11,0,0.6163278,大写的壹贰叁到十整,2472,1285,
教育,assistant_top1k,错误,620.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,确认性问题解答,K12,U11,0,0.7291482,error,9772,485,U13
教育,assistant_top1k,我想对作文《暑假趣事》进行个性化编辑,607.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.56481034,暑假,3783,940,
教育,assistant_top1k,脱式,607.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,图片目标物去除查询,K12,U02,0,0.74706835,脱式计算什么意思,4903,785,U04
教育,assistant_top1k,如果,606.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.75610125,若,8935,515,U13
教育,assistant_top1k,四字成语,603.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U02,0,0.9999997,四字成语,5050,770,
教育,assistant_top1k,利锁名缰打一生肖,602.0,,,user,ai04,FORTUNE_DREAM_DIVINATION,命理解梦与占卜,命理测算与运势查询,K12,U09,0,0.6704381,斗方名士打一生肖,82,12442,U09
