sid,query,code
d000500,2年级孩子最后一排看不清黑板是近视吗,EK
d000501,2指快了吗,WFPD
d000502,2根手指头2边手都发麻,NK_SJ
d000503,3. 内关穴,ZY
d000504,300克一条生鲈鱼有多少蛋白质,YS
d000505,301医院,JY
d000506,301医院凌志培医生怎么样,JY
d000507,301医院刘朝阳,JY
d000508,301医院最擅长看什么病,JY
d000509,301研究所,WFPD
d000510,301解放军总医院,JY
d000511,301解放军总医院肝胆监护室,JY
d000512,301退休医生张建东,JY
d000513,305医院医生名单,JY
d000514,307和302是一个医院吗,JY
d000515,30x26x21的肌瘤是多大的,FCK_FK
d000516,30多岁妇女大肚子怎么回事,FCK_FK
d000517,30多岁男人会得糖尿病吗,NK_NF
d000518,30岁以上眼睛度数还会增加吗?,YK
d000519,30岁心理停滞青少年时期的表现有哪些,JS
d000520,30岁指甲凹凸不平是什么原因,PF
d000521,30岁男性身高还会增加吗,WK_GK
d000522,30度白醋能烧掉疣体吗,PF
d000523,30斤宝宝恬倩一次用多少,EK
d000524,30秒自测前列腺增生,WK_MN
d000525,31周头围281mm正常吗,FCK_CK
d000526,31周时不时肚子胀正常吗,FCK_CK
d000527,320-420千卡‌相当于几碗饭,YS
d000528,32周早产儿要在保温箱多久,EK
d000529,32周没吃晚饭测胎心会猛涨吗,FCK_CK
d000530,32周胎位头位还会变吗,FCK_CK
d000531,32天宝宝喝茵栀黄口服液去黄疸几天见效,EK
d000532,32岁外阴癌癌前病变是什么原因,ZL
d000533,32岁大脑缺少增长激素还治吗,NK_NF
d000534,3350和奶粉一起喝还是空腹喝还是饭后喝,YP_GENERIC
d000535,33周有必要经常产检吗胎动正常 家里有胎心仪,FCK_CK
d000536,33岁私处现白毛，担忧卵巢早衰？医生调理有方,FCK_FK
d000537,33岁老是脸上长痘,PF
d000538,345突出压迫神经症状,WK_GK
d000539,34✕44多大肌瘤,FCK_FK
d000540,34千卡相当于多少运动量,YS
d000541,34周胎儿双顶径8.4,FCK_CK
d000542,35%氧浓度等于好多氧流量,NK_HX
d000543,3500米高海拔地区可以喝红枣冰糖水吗,YS
d000544,35周孕妇体重多少正常,FCK_CK
d000545,35天喝药流产对身体伤害大吗,FCK_CK
d000546,35岁卵巢早衰还能怀孕吗,FCK_SZ
d000547,35岁女人同房松弛怎么办,FCK_FK
d000548,35岁女性排卵期有点出血可以同房吗,FCK_FK
d000549,35岁正常血压多少,NK_XX
d000550,35岁脑干出血会不会遗传,NK_SJ
d000551,35岁脖子上长小肉粒是怎么引起的,PF
d000552,35点8度体温正常吗为什么,QK
d000553,36.6度是不是低烧,QK
d000554,36.8度算发烧吗 成人,QK
d000555,36.9度属于低烧还是正常,QK
d000556,36.9度算不算发热,QK
d000557,36kcal是多少热量,YS
d000558,36℃8是低烧吗,QK
d000559,36周胎儿股骨长偏短怎么办？,FCK_CK
d000560,36周胎儿能听到音乐吗,FCK_CK
d000561,36天婴儿体温37.4正常吗,EK
d000562,36岁女头发根白了发尾黑的是什么情况,PF
d000563,36度2正常吗体温,QK
d000564,37.1属于正常还是发烧,QK
d000565,37.1度算不算发烧,QK
d000566,37.2度算发烧吗 成人腋下,QK
d000567,37.2是低烧吗,QK
d000568,37.2的体温是正常还是发烧,QK
d000569,37.3℃成人算发烧吗,QK
d000570,37.3是发烧吗,QK
d000571,37.4度算发烧吗,QK
d000572,37.5度感冒鼻音咳嗽头疼,NK_HX
d000573,37.5度是低烧还是正常,QK
d000574,37.5度算不算发烧,QK
d000575,37.5度算发烧吗,QK
d000576,37.5算不算发烧,QK
d000577,37.6体温是发烧吗,QK
d000578,37.6算发烧吗 大人,QK
d000579,37.7度算发烧吗,QK
d000580,37.7算低烧还是高烧,QK
d000581,37.8度低烧,QK
d000582,37.8度算发烧吗,QK
d000583,375度是低烧还是正常体温,QK
d000584,37周一天宫缩10多次正常吗,FCK_CK
d000585,37周羊水破了正常吗,FCK_CK
d000586,37山药片的用法,ZY
d000587,37岁感觉外阴没那么饱满了,FCK_FK
d000588,37岁来月经期腰疼的厉害怎么回事,FCK_FK
d000589,37岁男子一觉醒来面瘫怎么回事,NK_SJ
d000590,37岁的男孩子心脏瓣膜修复修复刚手术后可以吃羊肚菌和干贝炖瘦肉吗,WK_XX
d000591,37岁老是感觉身体疲惫,QK
d000592,37度可以吃布洛芬吗,YP_GENERIC
d000593,37度四属于发烧吗,QK
d000594,37度是低烧还是正常,QK
d000595,37度是发烧吗,QK
d000596,37度浑身酸痛乏力,NK_HX
d000597,37度算发烧不,QK
d000598,37的功效,WFPD
d000599,37粉的功效,WFPD
d000600,38.2度发烧吃了退烧药怎么办,NK_HX
d000601,38.5以上可以拿酒精到温水擦身体吗为什么,NK_HX
d000602,"38.5算是高烧吗,需要吃退烧药吗",NK_HX
d000603,380斤大胖子爱犯困,NK_NF
d000604,38℃算发烧吗,NK_HX
d000605,38养水破了24小时生对婴儿什么影响,FCK_CK
d000606,"38周做彩超时老公说他看到是儿子,会不会是他看错了",FCK_CK
d000607,"38岁,头发没白,怎么下阴长几根白毛",PF
d000608,38岁同房干涩没水应那种润滑液没副作用,FCK_FK
d000609,38岁头胎风险多大,FCK_CK
d000610,38岁男了两只眼睛眼角总是红离开是什么原因,YK
d000611,38岁男有一根眉毛特别长是什么原因,PF
d000612,38度1算高烧还是低烧,NK_HX
d000613,38度发烧吃退药多久见效,NK_HX
d000614,39 6孕妇分泌多是怎么回事,FCK_CK
d000615,390千卡运动量算大吗,YS
d000616,39周加3拉完肚子疼是咋回事,FCK_CK
d000617,39周头围33cm有多大,FCK_CK
d000618,"39岁女,喝水老是把自己呛到怎么回事",NK_SJ
d000619,39岁男一旦有了糖尿病能活多久,NK_NF
d000620,39度持续发烧会伤脑吗？,NK_HX
d000621,39感冒灵能和蓝芩,NK_HX
d000622,39胃泰的作用,NK_XH
d000623,3个多月做人流还是引产,FCK_FK
d000624,3个多月的肚子有多大,FCK_CK
d000625,3个月宝宝ad和d3可以一起吃吗,EK
d000626,3个月男婴儿小鸡红肿怎么办,EK
d000627,3个月的宝宝每天拉5.6次怎么办,EK
d000628,3个胆红素都高怎么回事,NK_XH
d000629,3号来月经6号排完9号干净几号排卵,FCK_FK
d000630,3周岁的小孩发烧37.5,EK
d000631,3岁8个月宝宝总喊累怎么回事,EK
d000632,3岁eb病毒阳性鼻炎怎么治疗,EK
d000633,"3岁′八个月宝宝身高,体重,标准是多少",EK
d000634,3岁儿童发热 呕吐,EK
d000635,3岁儿童病毒引起的发烧好了以后还会发烧吗?,EK
d000636,"3岁半的宝宝去幼儿园上学第三个星期哭闹严重,不吃还拒绝集体活动",EK
d000637,"3岁半的宝宝眼睛一边正常,一边近视150度,怎么办?",EK
d000638,3岁多儿童吃饭老爱便秘想选择一款儿童成长奶粉给他喝,EK
d000639,"3岁多头孢吃饭两个小时,可以喝免疫球蛋白调制乳粉吗",EK
d000640,"3岁孩子爱吃肉,好吗?",EK
d000641,3岁孩子缝针多少钱?,JY
d000642,3岁宝宝右颈部有个淋巴结正常吗,EK
d000643,3岁宝宝吐了是什么原因引起的,EK
d000644,3岁宝宝头围标准参考表,EK
d000645,3岁宝宝小腿老是痒抓到裂,EK
d000646,3岁宝宝睡觉老是咽口水,EK
d000647,3岁小女孩阴道旁边有点破皮擦什么好,EK
d000648,3岁小孩干咳无痰最有效的办法,EK
d000649,3岁幼儿便秘怎么调理,EK
d000650,3岁结膜炎怎么治疗好得快呢,EK
d000651,3年吃了25颗急性避孕药 会引起不孕不?,FCK_FK
d000652,3月份就同房出血了+9月份才去检查,FCK_FK
d000653,3架流感针,QK
d000654,3种豆煮水祛湿法,YS
d000655,3餐吃饭时间,YS
d000656,4.2视力相当于多少度,YK
d000657,4.3号末次月经现在7 .1多少周,FCK_CK
d000658,4.5度近视多少度,YK
d000659,4.78E 07乙肝DNA定量,GR
d000660,4.8的视力是多少度,YK
d000661,40.3打了两天退烧针，还是发烧,QK
d000662,4050的好处和坏处,WFPD
d000663,40周龄的孕妇爱滋病毒太高婴儿出生后服用三种抗爱滋病毒的药20天了为啥医生没,FCK_CK
d000664,40多岁女性为什么肚子一受凉就肚子疼拉肚子,NK_XH
d000665,40多岁时吃二甲双胍反应不大现在吃了十多年随着年龄的增加现在胃肠道消化不良,NK_XH
d000666,40多岁牙龈萎缩是什么原因,KQ
d000667,40岁先天性心脏病能活多久,NK_XX
d000668,40岁可以吃毓婷紧急避孕药吗,FCK_FK
d000669,40岁吃什么降压药,NK_XX
d000670,40岁女人吃榴莲好吗,YS
d000671,40岁女人提高代谢吃什么药,YS
d000672,40岁女性一个月几次性生活算正常,QK
d000673,40岁女性晚饭应该吃什么,YS
d000674,40岁女性最近感觉胸口不舒服,NK_XX
d000675,40岁心率85次,NK_XX
d000676,40岁成年男性血压正常范围是多少,NK_XX
d000677,40岁手上长斑要警惕,PF
d000678,40岁有白头发是什么原因,PF
d000679,40岁的女人吃什么保健品好,YS
d000680,40岁的女人腿早上老是抽筋是怎么回事,WK_GK
d000681,40岁的女性需要做哪些检查,JY
d000682,40岁睡觉时自动出精什么原因,NANKE
d000683,40岁还是处女有什么危害吗,FCK_FK
d000684,40毫克的泮托拉唑可以掰开吃吗,NK_XH
d000685,"40毫克非布司他一天一粒后,尿酸还在480至500之间,怎么办",NK_FS
d000686,416医院贺丹,JY
d000687,41岁不来例假还有必要䃼䧳激素吗,FCK_FK
d000688,41岁男人一晚拉三次肚子怎么了,NK_XH
d000689,42岁了来月经肚子疼怎么回事,FCK_FK
d000690,42岁男人脸上长痤疮正常吗,PF
d000691,42岁男血压高会性功能下降吗,NANKE
d000692,42岁血糖高怎么办,NK_NF
d000693,43周岁自然受孕几率多大啊,FCK_SZ
d000694,43天婴儿不爱喝奶+喝了就吐,EK
d000695,43岁和老公同房戴套了怀孕的几率大吗,FCK_FK
d000696,43岁天天掉头发正常吗,PF
d000697,43岁女人腰围74,WFPD
d000698,43岁女右边宽的位置不舒服,WFPD
d000699,43岁更年期怎么缓解,FCK_FK
d000700,43岁脑动脉硬化正常吗,NK_SJ
d000701,43岁高龄怎样养好卵子,FCK_SZ
d000702,"44岁月经提前半个月,颜色不正常",FCK_FK
d000703,44岁月经连续两个月推迟15天是不是要绝经了,FCK_FK
d000704,"45%的恶性肿瘤可以治愈,其中手术、放疗、治疗的比例是",ZL
d000705,45两兆头左耳廓中间疼疼怎么办,EB
d000706,45天人流算生命吗,FCK_FK
d000707,45天看到胎芽胎心了,FCK_CK
d000708,"45岁不来月经正常吗,需要治疗吗",FCK_FK
d000709,45岁女人每天晒太阳30分钟有什么好处,YS
d000710,45岁女怎么判断没有排软,FCK_FK
d000711,45岁女性每天早晨一个海参2个鸡蛋好吗,YS
d000712,45岁女生，尿道一直想尿尿是怎么回事,WK_MN
d000713,45岁女的有高血压怎么从140减到120斤,YS
d000714,45岁戴节育环经期延长10天正常吗,FCK_FK
d000715,45岁有高血压生二胎可以吗,FCK_CK
d000716,45岁男必查项目清单,JY
d000717,45岁老阿姨喷了三次尿素乳膏,PF
d000718,45岁耳朵后边长了个肉球是怎么回事一摁就疼,EB
d000719,45岁能做试管婴儿吗,FCK_SZ
d000720,45岁血压正常范围,NK_XX
d000721,45岁还能做试管吗?,FCK_SZ
d000722,45度的纯净水能给宝宝冲奶粉吗,EK
d000723,463医院联系电话,JY
d000724,46天会有胎心了吗,FCK_CK
d000725,46岁女性误服左炔诺孕酮片怎么办？,FCK_FK
d000726,46岁月经35天没来了,FCK_FK
d000727,46岁男人一月一次性生活正常吗?,NANKE
d000728,"46岁男人脂肪肝 肝弹12.6,但肝纤三项正常",NK_XH
d000729,46岁男人高血压吃烟喝酒对性功能有伤害吗,NANKE
d000730,46岁男性性生活后右侧腰部隐隐钝痛,NANKE
d000731,470.3病毒量肝功能正常需要治疗吗,GR
d000732,"47岁,有时做收紧阴道的缎练就会有血丝出来",FCK_FK
d000733,"47岁女,这个月没来月经,胸憋,没有白带,腿无力,犯困",FCK_FK
d000734,47岁女人眼睛模糊看不清是怎么回事,YK
d000735,47岁女人还能怀孕吗,FCK_SZ
d000736,"47岁月经不规律,这个月流了十几天的褐色分泌物是不是要绝经了?",FCK_FK
d000737,47岁男人扛50公斤上5楼不休息体能怎么,YS
d000738,47岁男人精液是灰白色正常吗,NANKE
d000739,"47岁眼睛模糊,看远一点,看不清人脸。",YK
d000740,47岁绝经一年后又出血还长痘痘了,FCK_FK
d000741,47岁运动心率正常值是多少,NK_XX
d000742,47岁高压94低压58心率75,NK_XX
d000743,48岁了月经推迟不来什么原因,FCK_FK
d000744,48岁女人血压135/92属于高血压吗,NK_XX
d000745,48岁月经结束后几天又出血怎么回事,FCK_FK
d000746,"48岁男,肚子一阵疼然后一会又不疼",NK_XH
d000747,48岁男冠状动脉钙化正常吗,NK_XX
d000748,48岁男性正常血压,NK_XX
d000749,49岁怀孕需要做什么检查,FCK_CK
d000750,49岁月经一直不干净怎么办？,FCK_FK
d000751,49岁月经一直不断有时候扩多了有时候嗯过就一点点一直滴滴拉拉的这是什么原因,FCK_FK
d000752,49岁缺钙怎么补效果好,WK_GK
d000753,49岁行房后有血怎么回事,FCK_FK
d000754,4·8的视力是多少度,YK
d000755,4个半月宝宝雾化做几分钟,EK
d000756,4个月做3次ct对身体有害吗?,JC
d000757,4个月前血常规合格还能得白血病吗,NK_XY
d000758,4个月婴儿大便白细胞多跟母亲饮食有关系吗,EK
d000759,4个月孩子哭的声音嘶哑能恢复吗,EK
d000760,4价流感疫苗说明书完整版,YP_GENERIC
d000761,4公里跑步需要几分钟,FYL
d000762,4天不来月经是怎么回事,FCK_FK
d000763,4岁半宝宝长水痘怎么办,EK
d000764,4岁女孩内裤有血迹挂什么科,EK
d000765,"4岁孩子肠道不舒服,拉的稀可以喝霍香正气液吗",EK
d000766,4岁宝宝吃脊灰糖丸需要空腹吗,EK
d000767,4岁宝宝腮帮子有个白点怎么回事,EK
d000768,4岁小孩发烧三天了一直反复怎么办,EK
d000769,4岁小孩地中海贫血怎么办,EK
d000770,4岁小孩头上爱出汗是什么原因,EK
d000771,4岁小孩小鸡鸡大,EK
d000772,4岁小孩睡觉后背出汗多是什么原因,EK
d000773,4岁小孩老是走没多久就说累了然后会走路东倒西歪,EK
d000774,4岁男孩鼻炎怎么调理,EK
d000775,4岁男宝老是揪自己的舌头怎么回事,EK
d000776,4岁的糖第二针疫苗叫什么灰,EK
d000777,4点半开始喝清肠药液，多久喝西甲硅油乳剂,NK_XH
d000778,5.7x3.7mm是多大囊肿需要手术吗,WFPD
d000779,50%葡萄糖注射液,YP_GENERIC
d000780,50-60岁血压正常范围舒展压50正常吗,NK_XX
d000781,50-60岁血糖多少正常,NK_NF
d000782,50-60岁血糖表,NK_NF
d000783,50公斤健身女性每次吃多少牛肉,YS
d000784,50周岁取了曼月乐环后还会来月经吗,FCK_FK
d000785,50周岁还能怀孕吗,FCK_SZ
d000786,50多岁乳房有点发胀怎回事,WK_PW
d000787,50多岁女人喝红茶好还是绿茶好,YS
d000788,50多岁的人养生适合喝什么茶,YS
d000789,50天做了人流喝酒会怎样,FCK_FK
d000790,50岁40天来一次月经量多还有大血块流出,FCK_FK
d000791,50岁了吃饭吃饱得好还是吃半饱好,YS
d000792,50岁以上心脉正常数值,NK_XX
d000793,50岁出现幻听是什么原因,JS
d000794,50岁女人做脑电图有什么影响,JC
d000795,"50岁女人四个月前查出腺肌症和一个卵巢囊肿,四个月后复查又查出一个囊肿用治",FCK_FK
d000796,50岁女人每天喝多少豆浆为好,YS
d000797,50岁女人膝盖下方腿的外侧出现红点不疼不痒怎么回事,PF
d000798,50岁女性腹围正常范围是多少,QK
d000799,50岁女性阴道颜色发紫是怎么回事,FCK_FK
d000800,50岁女空腹血糖一直5.4怎么办,NK_NF
d000801,"50岁妇女,从今年开始腿抽筋,该怎么治",WK_GK
d000802,50岁妇女下体黄色液体,FCK_FK
d000803,50岁怀孕几率有多大,FCK_SZ
d000804,50岁手麻是什么病的前兆,NK_SJ
d000805,50岁月经来月经十几天了还还有还有1点还没干净是怎么回事是不是更年期了的缘故啊,FCK_FK
d000806,50岁男人呼吸比较急促什么原因,NK_HX
d000807,"50岁男性性功能下降,可以服中药吗",NANKE
d000808,50岁的人运动多长时间最好,YS
d000809,"50岁的女人肛门瘙痒,并伴有红点,是什么原因",PF
d000810,50岁的男血压正常是怎样,NK_XX
d000811,50岁的血压120.79算是正常的吗,NK_XX
d000812,50岁突然尿床，该怎么办。,WK_MN
d000813,50岁绝经女人尿酸和血糖多高合适,NK_NF
d000814,50岁能用兰蔻粉水吗,FYL
d000815,50岁脊柱侧弯怎样治疗,WK_GK
d000816,50岁至60岁血压标准,NK_XX
d000817,50度的酒喝多了会怎么样,JZ
d000818,51岁女人月经提前半个月正常吗,FCK_FK
d000819,"51岁女性为啥一次来了点血,隔一周又来点血是什么原因",FCK_FK
d000820,51岁的女人从2025年8月份到2026年6月份检查说停经了但中间来了2到3次正常吗?,FCK_FK
d000821,"52岁,睡觉醒了口干口苦",NK_XH
d000822,52岁月经了是绝经吗怎么办,FCK_FK
d000823,52岁月经断了三个月又来了会怀孕么,FCK_FK
d000824,52阳性怎么治疗,FCK_FK
d000825,53岁了大姨妈十天了还有红色分泌物就这一次怎么回事,FCK_FK
d000826,53岁就长老年斑了吗?,PF
d000827,53岁月经停了半年又来月经量少,FCK_FK
d000828,53岁的人跑步时心率高到150会怎么样,NK_XX
d000829,53岁的女人睡眠不好吃饭却很能吃的是是什么原因,NK_NF
d000830,53岁需要每天吃钙片吗,YS
d000831,54周岁每天要补充维生素吗,YS
d000832,54天婴儿手脚乱舞想睡觉又不睡,EK
d000833,54岁乳房有痛,WK_PW
d000834,54岁查出子宫腺肌症怎么办,FCK_FK
d000835,55岁妇女小肚子疼是什么原因,FCK_FK
d000836,55岁手臂麻木发抖,NK_SJ
d000837,55岁每天睡觉几小时合适,YS
d000838,"55岁男,大脚骨微肿,疼痛,尿酸450,这是人生第一次脚疼,吃了急性痛风药,也泡了",NK_FS
d000839,56.nt,WFPD
d000840,56克蛋白质是几个鸡蛋,YS
d000841,56岁女性左手晚上有肿胀酸痛白天缓解什么原因,WK_GK
d000842,"56岁女性绝经8个月后又来月经,还有可能排卵吗",FCK_FK
d000843,56岁的女性可以服用田七痛经胶囊吗,FCK_FK
d000844,56岁血压120和80与110和70哪个好,NK_XX
d000845,56毫米肺结节算大吗,NK_HX
d000846,57.5公斤160㎝女人算胖吗,YS
d000847,"57岁大叔每天睡前嚼几颗枸杞,半年后去体检,医生:你快别吃了!",YS
d000848,57岁心率86正常吗,NK_XX
d000849,"57岁退行性骨性关节病。软骨磨损,内翻膝无疼痛,可以负重,工作,需要手术吗",WK_GK
d000850,57岁静息心率49怎么能提高呢,NK_XX
d000851,"58岁四十年烟前两去医院做了全面检查各项指标都正常,特别是视力1点5",WFPD
d000852,58岁女性空腹血糖5.9算高吗,NK_NF
d000853,58岁干体力活两个多月从150到130斤,NK_NF
