query,n_rows,sources,quotable_any,sid,in_report,in_docs,claude_lens
37度浑身酸痛乏力,1,2025search_rand,True,Mcf5575ef8b7,False,False,False
37度算发烧不,2,"2025search,2026search",True,M5abf8fbe548,False,False,False
37的功效,1,assistant_voice_top,True,M6161a83274c,False,False,True
37粉的功效,1,assistant_voice_top,True,Mdfb7283444b,False,False,True
38.2度发烧吃了退烧药怎么办,1,2025search_rand,True,M3d52847aeb1,False,False,False
"38.5算是高烧吗,需要吃退烧药吗",1,2026search,True,Mf8ba7f7a035,False,False,False
380斤大胖子爱犯困,1,2025search_rand,True,M8c63dc650d9,False,False,False
38℃算发烧吗,1,2026search,True,M3c32f42d85f,False,False,False
"38周做彩超时老公说他看到是儿子,会不会是他看错了",1,2026search_rand,True,Mea946c28ad3,False,False,False
38岁头胎风险多大,1,2025search_rand,True,M3f2ee4d0200,False,False,True
38岁男了两只眼睛眼角总是红离开是什么原因,1,2026search_rand,True,M7730b721498,False,False,True
38岁男有一根眉毛特别长是什么原因,1,2025search_rand,True,M87301bca592,False,False,True
38度发烧吃退药多久见效,1,2026search_rand,True,M471ff7daa29,False,False,False
39 6孕妇分泌多是怎么回事,1,2026search_rand,True,M39d0092ec51,False,False,True
39周加3拉完肚子疼是咋回事,1,2025search_rand,True,Ma15054ddc4e,False,False,False
39感冒灵能和蓝芩,1,2025search_rand,True,Mcec45a19cec,False,False,False
39胃泰的作用,1,assistant_voice,True,Mc979dc1434b,False,False,True
3个多月做人流还是引产,1,assistant_top,False,M1c4b46da520,False,False,True
3个月的宝宝每天拉5.6次怎么办,1,2026search_rand,True,M875ee8ed0cd,False,False,True
3岁儿童发热 呕吐,1,2026search_rand,True,M95be1a4550d,False,False,True
"3岁半的宝宝眼睛一边正常,一边近视150度,怎么办?",1,2026search_rand,True,Meec23e71ada,False,False,True
"3岁多头孢吃饭两个小时,可以喝免疫球蛋白调制乳粉吗",1,2026search_rand,True,M8447c05c6db,False,False,True
3岁宝宝右颈部有个淋巴结正常吗,1,2025search_rand,True,M97a64b0375f,False,False,True
3岁宝宝吐了是什么原因引起的,1,2026search_rand,False,M630ac101e00,False,False,True
3岁宝宝头围标准参考表,1,2025search_rand,True,Mdd0ff3fe478,False,False,True
3岁宝宝小腿老是痒抓到裂,1,2026search_rand,False,Me045b1c1a94,False,False,True
3岁小孩干咳无痰最有效的办法,1,2026search_rand,False,M86a977b1090,False,False,True
3岁幼儿便秘怎么调理,1,2025search_rand,True,M90a3b8ebb8b,False,False,True
3岁结膜炎怎么治疗好得快呢,1,2025search_rand,True,M45365cd638b,False,False,True
3年吃了25颗急性避孕药 会引起不孕不?,1,2025search_rand,False,M186a57fa945,False,False,True
3种豆煮水祛湿法,1,2026search_rand,True,Me2b0701474d,False,False,False
3餐吃饭时间,1,2025search_rand,True,Md414dbf0223,False,False,False
4.2视力相当于多少度,1,2026search_rand,True,Mcad8cf321af,True,False,True
4.3号末次月经现在7 .1多少周,1,2025search_rand,True,M16e61d90559,False,False,False
4.5度近视多少度,1,2025search,True,M6563d66acf7,False,False,False
4.78E 07乙肝DNA定量,1,2025search_rand,True,Mb54a5db54b2,False,False,False
4.8的视力是多少度,1,2025search,True,M6ed75977c57,False,False,False
4050的好处和坏处,1,2026search_rand,True,Mb0943c6fab5,False,False,False
40周龄的孕妇爱滋病毒太高婴儿出生后服用三种抗爱滋病毒的药20天了为啥医生没,1,2026search_rand,True,Mcb6408f891a,False,False,True
40多岁时吃二甲双胍反应不大现在吃了十多年随着年龄的增加现在胃肠道消化不良,1,assistant_voice,True,M697a209fb1e,False,False,True
40多岁牙龈萎缩是什么原因,1,2026search_rand,True,Mdd8b75f6ae8,False,False,True
40岁先天性心脏病能活多久,1,2025search_rand,True,M058df02ed60,False,False,True
40岁女人吃榴莲好吗,1,2025search_rand,True,M66bf4e66b1a,False,False,True
40岁女人提高代谢吃什么药,1,2026search_rand,True,M3acdd77e09d,False,False,True
40岁女性晚饭应该吃什么,1,2025search_rand,True,Mb7298a89829,False,False,True
40岁心率85次,1,assistant_voice,True,Mf859f72a5b5,True,False,True
40岁成年男性血压正常范围是多少,1,2026search_rand,True,M585121a143d,False,False,True
40岁有白头发是什么原因,1,2025search_rand,True,M47305d5eb52,False,False,True
40岁的女人腿早上老是抽筋是怎么回事,1,2026search_rand,False,M62372c5a5e2,False,False,True
40岁睡觉时自动出精什么原因,1,2025search_rand,True,M6f395f1a33c,False,False,True
40毫克的泮托拉唑可以掰开吃吗,1,assistant_voice,True,M584ce98b18f,False,False,True
"40毫克非布司他一天一粒后,尿酸还在480至500之间,怎么办",1,2025search_rand,True,M7410d6d9bd7,False,False,False
42岁了来月经肚子疼怎么回事,1,2026search_rand,True,M26bacee99b7,False,False,True
43周岁自然受孕几率多大啊,1,2025search_rand,True,Md2c1b4521c0,False,False,True
43岁女右边宽的位置不舒服,1,2025search_rand,True,M1492088f30e,False,False,True
44岁月经连续两个月推迟15天是不是要绝经了,1,2026search_rand,True,M5b5dddd7632,False,False,True
"45%的恶性肿瘤可以治愈,其中手术、放疗、治疗的比例是",1,2026search_rand,True,M69de30461d5,False,False,True
45两兆头左耳廓中间疼疼怎么办,1,assistant_voice,True,M747ba2742b0,False,False,True
"45岁不来月经正常吗,需要治疗吗",1,2026search,True,Ma20289c8845,False,False,True
45岁女性每天早晨一个海参2个鸡蛋好吗,1,assistant_voice,True,M0444525e252,False,False,True
45岁老阿姨喷了三次尿素乳膏,1,2025search,True,M1497f145074,False,False,True
463医院联系电话,1,2026search_rand,True,M82671724253,False,False,True
46岁男性性生活后右侧腰部隐隐钝痛,1,2026search_rand,True,M17fe050f0ba,False,False,True
"47岁女,这个月没来月经,胸憋,没有白带,腿无力,犯困",1,2026search_rand,True,M3595a2863ef,False,False,True
47岁女人眼睛模糊看不清是怎么回事,1,2025search_rand,True,M480718a800d,False,False,True
47岁女人还能怀孕吗,1,assistant_top,True,Mb5370249dde,False,False,True
"47岁眼睛模糊,看远一点,看不清人脸。",1,2026search_rand,True,Mebf116ec8b9,False,False,True
47岁运动心率正常值是多少,1,2026search_rand,True,Mcaaee7cabb4,False,False,True
47岁高压94低压58心率75,1,2026search_rand,True,M54f8a406a54,False,False,True
48岁女人血压135/92属于高血压吗,1,2026search_rand,True,Md630e6d3cc9,False,False,True
"48岁男,肚子一阵疼然后一会又不疼",1,2026search_rand,True,M65f47e6aec5,False,False,True
48岁男冠状动脉钙化正常吗,1,2026search_rand,True,M63d441ed4c6,False,False,True
48岁男性正常血压,1,assistant_random,True,Me88338ae391,True,False,True
49岁怀孕需要做什么检查,1,assistant_random,True,M9795635f61f,True,False,True
49岁月经一直不断有时候扩多了有时候嗯过就一点点一直滴滴拉拉的这是什么原因,1,assistant_voice,True,M40d3ea8dd52,False,False,True
49岁缺钙怎么补效果好,1,2025search_rand,True,Mcd8a37cc4ae,False,False,True
4个半月宝宝雾化做几分钟,1,2025search_rand,True,M3e44ff67732,False,False,True
4个月婴儿大便白细胞多跟母亲饮食有关系吗,1,2026search_rand,True,Mcd75c0b8b07,False,False,False
4个月孩子哭的声音嘶哑能恢复吗,1,2025search_rand,True,Mf7fa034b49c,False,False,False
4公里跑步需要几分钟,1,2025search_rand,True,Maf069ac3890,False,False,False
4天不来月经是怎么回事,1,2026search_rand,True,Mc34d91221ea,False,False,False
4岁半宝宝长水痘怎么办,1,2025search_rand,True,Mcbdb17d417a,False,False,True
4岁女孩内裤有血迹挂什么科,1,2025search_rand,False,Ma6b1eac5aeb,False,False,True
4岁宝宝吃脊灰糖丸需要空腹吗,1,2025search_rand,True,M0e7133524f0,False,False,True
4岁宝宝腮帮子有个白点怎么回事,1,2026search_rand,True,Me010d94bd0d,False,False,True
4岁小孩小鸡鸡大,1,2026search_rand,True,M5fb11544071,False,False,True
4岁小孩睡觉后背出汗多是什么原因,1,2025search_rand,True,M3e8fcd86003,False,False,True
4岁小孩老是走没多久就说累了然后会走路东倒西歪,1,2026search_rand,True,Mf12e54671a6,False,False,True
4岁男宝老是揪自己的舌头怎么回事,1,2026search_rand,True,Mb413278d7a7,False,False,True
50-60岁血糖多少正常,1,assistant_voice_top,True,Mdfc44db6c85,True,False,True
50-60岁血糖表,1,assistant_voice_top,True,M439a18890ef,False,False,True
50周岁取了曼月乐环后还会来月经吗,1,2026search_rand,True,Mc3fea9bf46e,False,False,True
50周岁还能怀孕吗,1,2025search_rand,True,M514860ba835,False,False,True
50多岁乳房有点发胀怎回事,1,assistant_voice,True,M6338e61d8c5,False,False,True
50多岁女人喝红茶好还是绿茶好,1,2026search_rand,True,Mdac0f9bfde4,False,False,True
50多岁的人养生适合喝什么茶,1,2026search_rand,True,M5550c68dab8,False,False,True
50天做了人流喝酒会怎样,1,2025search_rand,False,M2a2155acdc6,False,False,False
50岁以上心脉正常数值,1,2025search_rand,True,M7c8a311fe15,False,False,True
50岁出现幻听是什么原因,1,2026search_rand,True,M9919261a8ef,False,False,True
50岁女人做脑电图有什么影响,1,2025search_rand,True,M275f69f6800,False,False,True
"50岁女人四个月前查出腺肌症和一个卵巢囊肿,四个月后复查又查出一个囊肿用治",1,2025search_rand,True,Maeef47f7d52,False,False,True
50岁女人膝盖下方腿的外侧出现红点不疼不痒怎么回事,1,assistant_voice,False,Md3978388492,False,False,True
50岁女性腹围正常范围是多少,1,2025search_rand,True,M8dad27543b7,False,False,True
50岁女空腹血糖一直5.4怎么办,1,2025search_rand,True,M635e148ceb3,False,False,True
"50岁妇女,从今年开始腿抽筋,该怎么治",1,2026search_rand,True,M28cc64a6c0a,False,False,True
50岁怀孕几率有多大,1,2025search_rand,True,M80dc509d831,False,False,True
50岁手麻是什么病的前兆,1,2026search_rand,False,Ma1215a3d50f,False,False,True
50岁男人呼吸比较急促什么原因,1,2025search_rand,True,M0ea8319b3db,False,False,True
50岁的男血压正常是怎样,1,2026search_rand,True,M5375b2818f2,False,False,True
50岁脊柱侧弯怎样治疗,1,2026search_rand,True,M55d0e684925,False,False,True
50岁至60岁血压标准,1,assistant_voice_top,True,M1b6f67004d9,False,False,True
50度的酒喝多了会怎么样,1,2025search_rand,True,Me15ceac7b16,False,False,False
"51岁女性为啥一次来了点血,隔一周又来点血是什么原因",1,2026search_rand,True,Mc886486b481,False,False,True
51岁的女人从2025年8月份到2026年6月份检查说停经了但中间来了2到3次正常吗?,1,2026search_rand,True,M90720007afc,False,False,True
52岁月经断了三个月又来了会怀孕么,1,2026search_rand,True,Me94385c3555,False,False,True
53岁就长老年斑了吗?,1,2025search_rand,True,M3d407027fbf,False,False,True
53岁需要每天吃钙片吗,1,2026search_rand,True,M820482e24aa,False,False,True
54天婴儿手脚乱舞想睡觉又不睡,1,assistant_random,True,M61a2c42bba6,False,False,True
54岁查出子宫腺肌症怎么办,1,2026search_rand,True,M6a649788988,False,False,True
55岁妇女小肚子疼是什么原因,1,2026search_rand,True,Mb89a0acc494,False,False,True
55岁手臂麻木发抖,1,2025search_rand,True,Mad43eed3354,False,False,True
56.nt,1,2026search_rand,True,M781b2466338,False,False,False
56岁女性左手晚上有肿胀酸痛白天缓解什么原因,1,2026search_rand,True,M813b04c4c69,False,False,True
"56岁女性绝经8个月后又来月经,还有可能排卵吗",1,2026search_rand,True,M3d5049cfbe6,False,False,True
56毫米肺结节算大吗,1,2026search_rand,True,M67f1b88900f,False,False,False
57.5公斤160㎝女人算胖吗,1,2026search_rand,True,M11071a9abe7,False,False,False
"57岁大叔每天睡前嚼几颗枸杞,半年后去体检,医生:你快别吃了!",1,2025search,True,Mb6d243b0fed,False,False,True
"57岁退行性骨性关节病。软骨磨损,内翻膝无疼痛,可以负重,工作,需要手术吗",1,2025search_rand,True,Ma9f039aa7bc,False,False,True
58岁男性舍头不舒服右腿没劲怎么回事,1,2026search_rand,True,M1814c128e6d,False,False,True
58的女人浑身疼应该吃什么调理一下,1,2026search_rand,True,Me15ec86ea29,False,False,False
59大医院,1,assistant_voice,True,M86f53422f6b,False,False,True
59岁身体测出来是6O,1,2025search_rand,True,Mf93c5ea94f6,False,False,True
5f鞘直径多少,1,2026search_rand,True,M99372ed2291,False,False,False
5htp五羟基色氨酸功效和作用,1,2025search_rand,True,M5222e2c956f,False,False,False
5q31基因缺失阳性严重吗,1,2025search_rand,False,M17ddfa7aa70,False,False,True
5个人夏天适合吃什么,1,2026search_rand,True,M9a011cef792,False,False,False
5个月婴儿淌鼻涕怎么办,1,2026search_rand,True,M71eb19c1f3c,False,False,False
5个月宝宝脸上起红块,1,2026search_rand,True,M092266f1860,False,False,True
5个月的婴儿打完疫苗后体温升高正常吗,1,assistant_voice,True,M88f4410a1d2,False,False,True
5个月的宝宝咳嗽泡澡能泡好,1,2026search_rand,True,M1b4ad137a87,False,False,True
5个症状说明你血糖太高了,1,assistant_top,True,M790f86102e2,True,False,True
5岁儿童一天拍了3次全景牙片,1,2025search_rand,True,M4a83bf1fb1c,False,False,True
5岁儿童标准身高,1,2025search,True,M9c924cd31ee,False,False,True
5岁半下门牙掉了要紧吗,1,2025search_rand,False,M0ea2f1a8fc9,False,False,True
5岁孩子治疗完牙齿发烧怎么办,1,2025search_rand,True,M2ad715dafee,False,False,True
5岁孩子牙疼吃什么药效果好,1,2025search_rand,False,Macfe6f4edc4,False,False,True
5岁孩子硫酸特布他林雾化液一次多少,1,2025search_rand,True,M96023ae9264,False,False,True
5岁孩子躺下咳嗽怎么回事,1,2026search_rand,True,M4de9daa6a95,False,False,True
5岁宝宝一分钟呼吸26次会是肺炎吗,1,2025search_rand,True,M96befc893a1,False,False,True
5岁小孩鼻子流血怎么回事,1,2026search_rand,True,Me2552df50b5,False,False,True
5岁男孩阴茎包皮里面也出水痘了,1,2026search_rand,True,Mced9dc67776,False,False,True
5岁男生小鸡被用力弹了好几下不会立有事吗,1,2025search_rand,True,M88d7af61497,False,False,True
5岁的小孩能吃氯雷他定吗,1,2026search_rand,False,Mf38bb6fff22,False,False,True
5年前打了狂犬疫苗再次被咬还要打吗,1,2025search_rand,True,Mc2ac0dedec5,False,False,False
5月15日实行纸质处方的药品,1,2026search_rand,True,M02a7c9bc625,False,False,False
5月20号来月经。然后6月20号没来6月23同房了会怀孕不,1,2025search_rand,True,M13c1a958d5d,False,False,True
"5月29号来的月经,6月20移植的囊胚,今天7月1日现在算几周",1,2026search_rand,True,M6f2f8ae1951,False,False,False
"5月2号来的月经5月7号走的,孕期几个月了",1,2026search_rand,True,Mf7360df97b0,False,False,True
5月30号来月6月18号同会怀孕吗,1,2026search_rand,True,Meda3b205a92,False,False,True
"5月低感冒干咳嗽吃了抗生素和咳嗽8天左右感觉好一点就停药了,三天。后三天有",1,2026search_rand,False,Mf782ef36e81,False,False,False
5毫克他达拉非片服用一年以上,1,2025search_rand,True,M3be78e5e160,False,False,False
5毫米的膀胱肿瘤是不是恶性程度就低,1,2025search_rand,True,Mf1d19b5543c,False,False,True
5羟维生素检测用空腹吗,1,2026search_rand,True,M030dc44d76b,False,False,False
"6. 原发性牙本质完全形成后,余留在髓腔内的结缔组织即转变为牙髓。",1,2026search_rand,True,Ma33598bbb17,False,False,True
60-70岁肌酐标准,1,assistant_voice_top,True,M8b3b78cab78,False,False,True
60-70岁血糖标准,1,assistant_voice_top,True,M4b7ae90da1c,True,False,True
60kg体重的正常人的血量为,1,2025search_rand,True,M7b9dc4f091e,False,False,False
60多女性查出HPV 18,1,2026search_rand,True,M8a39f007c05,False,False,True
60多岁的女人外阴都萎缩吗,1,assistant_voice_top,True,M494ad7c3aff,True,False,True
60多岁老女人大便干结严重番泻叶一天喝多少,1,2026search_rand,True,M6abd02e73ce,False,False,True
60岁一65岁老人做梦,1,assistant_voice_top,True,M4f7fb562d67,False,False,True
60岁一65岁血压标准表,1,2026search,True,M09d0988fd17,False,False,True
60岁以上老人1天喝多少水,1,2026search_rand,True,M8b5385cd433,False,False,True
60岁低密度脂蛋白超标通过颈动脉轻微狭窄通过药物长期治标能期寿命长长疗预期寿命相差多少呢有没有临床调查评估数据,1,assistant_random,True,Me04e5b938e0,False,False,True
